COD_PROC_URG|CPCU_CENTRO_CODIGO|CPCU_ACTIVO
42.7|002083|0
42.8|002083|0
42.81|002083|0
42.82|002083|0
42.83|002083|0
42.84|002083|0
42.85|002083|0
42.86|002083|0
42.87|002083|0
42.89|002083|0
42.9|002083|0
42.91|002083|0
42.92|002083|0
42.99|002083|0
43|002083|0
43.0|002083|0
43.1|002083|0
43.11|002083|0
43.19|002083|0
43.3|002083|0
43.4|002083|0
43.41|002083|0
43.42|002083|0
43.49|002083|0
43.5|002083|0
43.6|002083|0
43.7|002083|0
43.8|002083|0
43.81|002083|0
43.89|002083|0
43.9|002083|0
43.91|002083|0
43.99|002083|0
44|002083|0
44.0|002083|0
44.00|002083|0
44.01|002083|0
44.02|002083|0
44.03|002083|0
44.1|002083|0
44.11|002083|0
44.12|002083|0
44.13|002083|0
44.14|002083|0
44.15|002083|0
44.19|002083|0
44.2|002083|0
44.21|002083|0
44.22|002083|0
44.29|002083|0
44.3|002083|0
44.31|002083|0
44.32|002083|0
44.39|002083|0
44.4|002083|0
44.40|002083|0
44.41|002083|0
44.42|002083|0
44.43|002083|0
44.44|002083|0
44.49|002083|0
44.5|002083|0
44.6|002083|0
44.61|002083|0
44.62|002083|0
44.63|002083|0
44.64|002083|0
44.65|002083|0
44.66|002083|0
44.69|002083|0
44.9|002083|0
44.91|002083|0
44.92|002083|0
44.93|002083|0
44.94|002083|0
44.99|002083|0
45|002083|0
45.0|002083|0
45.00|002083|0
45.01|002083|0
45.02|002083|0
45.03|002083|0
45.1|002083|0
45.11|002083|0
45.12|002083|0
45.13|002083|0
45.14|002083|0
45.15|002083|0
45.16|002083|0
45.19|002083|0
45.2|002083|0
45.21|002083|0
45.22|002083|0
45.23|002083|0
45.24|002083|0
45.25|002083|0
45.26|002083|0
45.27|002083|0
45.28|002083|0
45.29|002083|0
45.3|002083|0
45.30|002083|0
45.31|002083|0
45.32|002083|0
45.33|002083|0
45.34|002083|0
45.4|002083|0
45.41|002083|0
45.42|002083|0
45.43|002083|0
45.49|002083|0
45.5|002083|0
45.50|002083|0
45.51|002083|0
45.52|002083|0
45.6|002083|0
45.61|002083|0
45.62|002083|0
45.63|002083|0
45.7|002083|0
45.71|002083|0
45.72|002083|0
45.73|002083|0
45.74|002083|0
45.75|002083|0
45.76|002083|0
45.79|002083|0
45.8|002083|0
45.9|002083|0
45.90|002083|0
45.91|002083|0
45.92|002083|0
45.93|002083|0
45.94|002083|0
45.95|002083|0
46|002083|0
46.0|002083|0
46.01|002083|0
46.02|002083|0
46.03|002083|0
46.04|002083|0
46.1|002083|0
46.10|002083|0
46.11|002083|0
46.13|002083|0
46.14|002083|0
46.2|002083|0
46.20|002083|0
46.21|002083|0
46.22|002083|0
46.23|002083|0
46.24|002083|0
46.3|002083|0
46.31|002083|0
46.32|002083|0
46.39|002083|0
46.4|002083|0
46.40|002083|0
46.41|002083|0
46.42|002083|0
46.43|002083|0
46.5|002083|0
46.50|002083|0
46.51|002083|0
46.52|002083|0
46.6|002083|0
46.60|002083|0
46.61|002083|0
46.62|002083|0
46.63|002083|0
46.64|002083|0
46.7|002083|0
46.71|002083|0
46.72|002083|0
46.73|002083|0
46.74|002083|0
46.75|002083|0
46.76|002083|0
46.79|002083|0
46.8|002083|0
46.80|002083|0
46.81|002083|0
46.82|002083|0
46.85|002083|0
46.9|002083|0
46.91|002083|0
46.92|002083|0
46.93|002083|0
46.94|002083|0
46.95|002083|0
46.96|002083|0
46.97|002083|0
46.99|002083|0
47|002083|0
47.0|002083|0
47.01|002083|0
47.09|002083|0
47.1|002083|0
47.11|002083|0
47.19|002083|0
47.2|002083|0
47.9|002083|0
47.91|002083|0
47.92|002083|0
47.99|002083|0
48|002083|0
48.0|002083|0
48.1|002083|0
48.2|002083|0
48.21|002083|0
48.22|002083|0
48.23|002083|0
48.24|002083|0
48.25|002083|0
48.26|002083|0
48.29|002083|0
48.3|002083|0
48.31|002083|0
48.32|002083|0
48.33|002083|0
48.34|002083|0
48.35|002083|0
48.36|002083|0
48.4|002083|0
48.41|002083|0
48.49|002083|0
48.5|002083|0
48.6|002083|0
48.61|002083|0
48.62|002083|0
48.63|002083|0
48.64|002083|0
48.65|002083|0
48.69|002083|0
48.7|002083|0
48.71|002083|0
48.72|002083|0
48.73|002083|0
48.74|002083|0
48.75|002083|0
48.76|002083|0
48.79|002083|0
48.8|002083|0
48.81|002083|0
48.82|002083|0
48.9|002083|0
48.91|002083|0
48.92|002083|0
48.93|002083|0
48.99|002083|0
49|002083|0
49.0|002083|0
49.01|002083|0
49.02|002083|0
49.03|002083|0
49.04|002083|0
49.1|002083|0
49.11|002083|0
49.12|002083|0
49.2|002083|0
49.21|002083|1
49.22|002083|0
49.23|002083|0
49.29|002083|0
49.3|002083|0
49.31|002083|0
49.39|002083|0
49.4|002083|0
49.41|002083|0
49.42|002083|0
49.43|002083|0
49.44|002083|0
49.45|002083|0
49.46|002083|0
49.47|002083|0
49.49|002083|0
49.5|002083|0
49.51|002083|0
49.52|002083|0
49.59|002083|0
49.6|002083|0
49.7|002083|0
49.71|002083|0
49.72|002083|0
49.73|002083|0
49.74|002083|0
49.75|002083|0
49.76|002083|0
49.79|002083|0
49.9|002083|0
49.91|002083|0
49.92|002083|0
49.93|002083|0
49.94|002083|0
49.95|002083|0
49.99|002083|0
50|002083|0
50.0|002083|0
50.1|002083|0
50.11|002083|0
50.12|002083|0
50.19|002083|0
50.2|002083|0
50.21|002083|0
50.22|002083|0
50.29|002083|0
50.3|002083|0
50.4|002083|0
50.5|002083|0
50.51|002083|0
50.59|002083|0
50.6|002083|0
50.61|002083|0
50.69|002083|0
50.9|002083|0
50.91|002083|0
50.92|002083|0
50.93|002083|0
50.94|002083|0
50.99|002083|0
51|002083|0
51.0|002083|0
51.01|002083|0
51.02|002083|0
51.03|002083|0
51.04|002083|0
51.1|002083|0
51.10|002083|0
51.11|002083|0
51.12|002083|0
51.13|002083|0
51.14|002083|0
51.15|002083|0
51.19|002083|0
51.2|002083|0
51.21|002083|0
51.22|002083|0
51.23|002083|0
51.24|002083|0
51.3|002083|0
51.31|002083|0
51.32|002083|0
51.33|002083|0
51.34|002083|0
51.35|002083|0
51.36|002083|0
51.37|002083|0
51.39|002083|0
51.4|002083|0
51.41|002083|0
51.42|002083|0
51.43|002083|0
51.49|002083|0
51.5|002083|0
51.51|002083|0
51.59|002083|0
51.6|002083|0
51.61|002083|0
51.62|002083|0
51.63|002083|0
51.64|002083|0
51.69|002083|0
51.7|002083|0
51.71|002083|0
51.72|002083|0
51.79|002083|0
51.8|002083|0
51.81|002083|0
51.82|002083|0
51.83|002083|0
51.84|002083|0
51.85|002083|0
51.86|002083|0
51.87|002083|0
51.88|002083|0
51.89|002083|0
51.9|002083|0
51.91|002083|0
51.92|002083|0
51.93|002083|0
51.94|002083|0
51.95|002083|0
51.96|002083|0
51.98|002083|0
51.99|002083|0
52|002083|0
52.0|002083|0
52.01|002083|0
52.09|002083|0
52.1|002083|0
52.11|002083|0
52.12|002083|0
52.13|002083|0
52.14|002083|0
52.19|002083|0
52.2|002083|0
52.21|002083|0
52.22|002083|0
52.3|002083|0
52.4|002083|0
52.5|002083|0
52.51|002083|0
52.52|002083|0
52.53|002083|0
52.59|002083|0
52.6|002083|0
52.7|002083|0
52.8|002083|0
52.80|002083|0
52.81|002083|0
52.82|002083|0
52.83|002083|0
52.84|002083|0
52.85|002083|0
52.86|002083|0
52.9|002083|0
52.92|002083|0
52.93|002083|0
52.94|002083|0
52.95|002083|0
52.96|002083|0
52.97|002083|0
52.98|002083|0
52.99|002083|0
53|002083|0
53.0|002083|0
53.00|002083|0
53.01|002083|0
53.02|002083|0
53.03|002083|0
53.04|002083|0
53.05|002083|0
53.1|002083|0
53.10|002083|0
53.11|002083|0
53.12|002083|0
53.13|002083|0
53.14|002083|0
53.15|002083|0
53.16|002083|0
53.17|002083|0
53.2|002083|0
53.21|002083|0
53.29|002083|0
53.3|002083|0
53.31|002083|0
53.39|002083|0
53.4|002083|0
53.41|002083|0
53.49|002083|0
53.5|002083|0
53.51|002083|0
53.59|002083|0
53.6|002083|0
53.61|002083|0
53.69|002083|0
53.7|002083|0
53.8|002083|0
53.80|002083|0
53.81|002083|0
53.82|002083|0
53.9|002083|0
54|002083|0
54.0|002083|0
54.1|002083|0
54.11|002083|0
54.12|002083|0
54.19|002083|0
54.2|002083|0
54.21|002083|0
54.22|002083|0
54.23|002083|0
54.24|002083|0
54.25|002083|0
54.29|002083|0
54.3|002083|0
54.4|002083|0
54.5|002083|0
54.51|002083|0
54.59|002083|0
54.6|002083|0
54.61|002083|0
54.62|002083|0
54.63|002083|0
54.64|002083|0
54.7|002083|0
54.71|002083|0
54.72|002083|0
54.73|002083|0
54.74|002083|0
54.75|002083|0
54.9|002083|0
54.91|002083|0
54.92|002083|0
54.93|002083|0
54.94|002083|0
54.95|002083|0
54.96|002083|0
54.97|002083|0
54.98|002083|0
54.99|002083|0
55|002083|0
55.0|002083|0
55.01|002083|0
55.02|002083|0
55.03|002083|0
55.04|002083|0
55.1|002083|0
55.11|002083|0
55.12|002083|0
55.2|002083|0
55.21|002083|0
55.22|002083|0
55.23|002083|0
55.24|002083|0
55.29|002083|0
55.3|002083|0
55.31|002083|0
55.39|002083|0
55.4|002083|0
55.5|002083|0
55.51|002083|0
55.52|002083|0
55.53|002083|0
55.54|002083|0
55.6|002083|0
55.61|002083|0
55.69|002083|0
55.7|002083|0
55.8|002083|0
55.81|002083|0
55.82|002083|0
55.83|002083|0
55.84|002083|0
55.85|002083|0
55.86|002083|0
55.87|002083|0
55.89|002083|0
55.9|002083|0
55.91|002083|0
55.92|002083|0
55.93|002083|0
55.94|002083|0
55.95|002083|0
55.96|002083|0
55.97|002083|0
55.98|002083|0
55.99|002083|0
56|002083|0
56.0|002083|0
56.1|002083|0
56.2|002083|0
56.3|002083|0
56.31|002083|0
56.32|002083|0
56.33|002083|0
56.34|002083|0
56.35|002083|0
56.39|002083|0
56.4|002083|0
56.40|002083|0
56.41|002083|0
56.42|002083|0
56.5|002083|0
56.51|002083|0
56.52|002083|0
56.6|002083|0
56.61|002083|0
56.62|002083|0
56.7|002083|0
56.71|002083|0
56.72|002083|0
56.73|002083|0
56.74|002083|0
56.75|002083|0
56.79|002083|0
56.8|002083|0
56.81|002083|0
56.82|002083|0
56.83|002083|0
56.84|002083|0
56.85|002083|0
56.86|002083|0
56.89|002083|0
56.9|002083|0
56.91|002083|0
56.92|002083|0
56.93|002083|0
56.94|002083|0
56.95|002083|0
56.99|002083|0
57|002083|0
57.0|002083|0
57.1|002083|0
57.11|002083|0
57.12|002083|0
57.17|002083|0
57.18|002083|0
57.19|002083|0
57.2|002083|0
57.21|002083|0
57.22|002083|0
57.3|002083|0
57.31|002083|0
57.32|002083|0
57.33|002083|0
57.34|002083|0
57.39|002083|0
57.4|002083|0
57.41|002083|0
57.49|002083|0
57.5|002083|0
57.51|002083|0
57.59|002083|0
57.6|002083|0
57.7|002083|0
57.71|002083|0
57.79|002083|0
57.8|002083|0
57.81|002083|0
57.82|002083|0
57.83|002083|0
57.84|002083|0
57.85|002083|0
57.86|002083|0
57.87|002083|0
57.88|002083|0
57.89|002083|0
57.9|002083|0
57.91|002083|0
57.92|002083|0
57.93|002083|0
57.94|002083|0
57.95|002083|0
57.96|002083|0
57.97|002083|0
57.98|002083|0
57.99|002083|0
58|002083|0
58.0|002083|0
58.1|002083|0
58.2|002083|0
58.21|002083|0
58.22|002083|0
58.23|002083|0
58.24|002083|0
58.29|002083|0
58.3|002083|0
58.31|002083|0
58.39|002083|0
58.4|002083|0
58.41|002083|0
58.42|002083|0
58.43|002083|0
58.44|002083|0
58.45|002083|0
58.46|002083|0
58.47|002083|0
58.49|002083|0
58.5|002083|0
58.6|002083|0
58.9|002083|0
58.91|002083|0
58.92|002083|0
58.93|002083|0
58.99|002083|0
59|002083|0
59.0|002083|0
59.00|002083|0
59.02|002083|0
59.03|002083|0
59.09|002083|0
59.1|002083|0
59.11|002083|0
59.12|002083|0
59.19|002083|0
59.2|002083|0
59.21|002083|0
59.29|002083|0
59.3|002083|0
59.4|002083|0
59.5|002083|0
59.6|002083|0
59.7|002083|0
59.71|002083|0
59.72|002083|0
59.79|002083|0
59.8|002083|0
59.9|002083|0
59.91|002083|0
59.92|002083|0
59.93|002083|0
59.94|002083|0
59.95|002083|0
59.99|002083|0
60|002083|0
60.0|002083|0
60.1|002083|0
60.11|002083|0
60.12|002083|0
60.13|002083|0
60.14|002083|0
60.15|002083|0
60.18|002083|0
60.19|002083|0
60.2|002083|0
60.21|002083|0
60.29|002083|0
60.3|002083|0
60.4|002083|0
60.5|002083|0
60.6|002083|0
60.61|002083|0
60.62|002083|0
60.69|002083|0
60.7|002083|0
60.71|002083|0
60.72|002083|0
60.73|002083|0
60.79|002083|0
60.8|002083|0
60.81|002083|0
60.82|002083|0
60.9|002083|0
60.91|002083|0
60.92|002083|0
60.93|002083|0
60.94|002083|0
60.95|002083|0
60.99|002083|0
61|002083|0
61.0|002083|0
61.1|002083|0
61.11|002083|0
61.19|002083|0
61.2|002083|0
61.3|002083|0
61.4|002083|0
61.41|002083|0
61.42|002083|0
61.49|002083|0
61.9|002083|0
61.91|002083|0
61.92|002083|0
61.99|002083|0
62|002083|0
62.0|002083|0
62.1|002083|0
62.11|002083|0
62.12|002083|0
62.19|002083|0
62.2|002083|0
62.3|002083|0
62.4|002083|0
62.41|002083|0
62.42|002083|0
62.5|002083|0
62.6|002083|0
62.61|002083|0
62.69|002083|0
62.7|002083|0
62.9|002083|0
62.91|002083|0
62.92|002083|0
62.99|002083|0
63|002083|0
63.0|002083|0
63.01|002083|0
63.09|002083|0
63.1|002083|0
63.2|002083|0
63.3|002083|0
63.4|002083|0
63.5|002083|0
63.51|002083|0
63.52|002083|0
63.53|002083|0
63.59|002083|0
63.6|002083|0
63.7|002083|0
63.70|002083|0
63.71|002083|0
63.72|002083|0
63.73|002083|0
63.8|002083|0
63.81|002083|0
63.82|002083|0
63.83|002083|0
63.84|002083|0
63.85|002083|0
63.89|002083|0
63.9|002083|0
63.91|002083|0
63.92|002083|0
63.93|002083|0
63.94|002083|0
63.95|002083|0
63.99|002083|0
64|002083|0
64.0|002083|0
64.1|002083|0
64.11|002083|0
64.19|002083|0
64.2|002083|0
64.3|002083|0
64.4|002083|0
64.41|002083|0
64.42|002083|0
64.43|002083|0
64.44|002083|0
64.45|002083|0
64.49|002083|0
64.5|002083|0
64.9|002083|0
64.91|002083|0
64.92|002083|0
64.93|002083|0
64.94|002083|0
64.95|002083|0
64.96|002083|0
64.97|002083|0
64.98|002083|0
64.99|002083|0
65|002083|0
65.0|002083|0
65.01|002083|0
65.09|002083|0
65.1|002083|0
65.11|002083|0
65.12|002083|0
65.13|002083|0
65.14|002083|0
65.19|002083|0
65.2|002083|0
65.21|002083|0
65.22|002083|0
65.23|002083|0
65.24|002083|0
65.25|002083|0
65.29|002083|0
65.3|002083|0
65.31|002083|0
65.39|002083|0
65.4|002083|0
65.41|002083|0
65.49|002083|0
65.5|002083|0
65.51|002083|0
65.52|002083|0
65.53|002083|0
65.54|002083|0
65.6|002083|0
65.61|002083|0
65.62|002083|0
65.63|002083|0
65.64|002083|0
65.7|002083|0
65.71|002083|0
65.72|002083|0
65.73|002083|0
65.74|002083|0
65.75|002083|0
65.76|002083|0
65.79|002083|0
65.8|002083|0
65.81|002083|0
65.89|002083|0
65.9|002083|0
65.91|002083|0
65.92|002083|0
65.93|002083|0
65.94|002083|0
65.95|002083|0
65.99|002083|0
66|002083|0
66.0|002083|0
66.01|002083|0
66.02|002083|0
66.1|002083|0
66.11|002083|0
66.19|002083|0
66.2|002083|0
66.21|002083|0
66.22|002083|0
66.29|002083|0
66.3|002083|0
66.31|002083|0
66.32|002083|0
66.39|002083|0
66.4|002083|0
66.5|002083|0
66.51|002083|0
66.52|002083|0
66.6|002083|0
66.61|002083|0
66.62|002083|0
66.63|002083|0
66.69|002083|0
66.7|002083|0
66.71|002083|0
66.72|002083|0
66.73|002083|0
66.74|002083|0
66.79|002083|0
66.8|002083|0
66.9|002083|0
66.91|002083|0
66.92|002083|0
66.93|002083|0
66.94|002083|0
66.95|002083|0
66.96|002083|0
66.97|002083|0
66.99|002083|0
67|002083|0
67.0|002083|0
67.1|002083|0
67.11|002083|0
67.12|002083|0
67.19|002083|0
67.2|002083|0
67.3|002083|0
67.31|002083|0
67.32|002083|0
67.33|002083|0
67.39|002083|0
67.4|002083|0
67.5|002083|0
67.51|002083|0
67.59|002083|0
67.6|002083|0
67.61|002083|0
67.62|002083|0
67.69|002083|0
68|002083|0
68.0|002083|0
68.1|002083|0
68.11|002083|0
68.12|002083|0
68.13|002083|0
68.14|002083|0
68.15|002083|0
68.16|002083|0
68.19|002083|0
68.2|002083|0
68.21|002083|0
68.22|002083|0
68.23|002083|0
68.29|002083|0
68.3|002083|0
68.4|002083|0
68.5|002083|0
68.51|002083|0
68.59|002083|0
68.6|002083|0
68.7|002083|0
68.8|002083|0
68.9|002083|0
69|002083|0
69.0|002083|0
69.01|002083|0
69.02|002083|0
69.09|002083|0
69.1|002083|0
69.19|002083|0
69.2|002083|0
69.21|002083|0
69.22|002083|0
69.23|002083|0
69.29|002083|0
69.3|002083|0
69.4|002083|0
69.41|002083|0
69.42|002083|0
69.49|002083|0
69.5|002083|1
69.51|002083|1
69.52|002083|1
69.59|002083|0
69.6|002083|0
69.7|002083|0
69.9|002083|0
69.91|002083|0
69.92|002083|0
69.93|002083|0
69.94|002083|0
69.95|002083|0
69.96|002083|0
69.97|002083|0
69.98|002083|0
69.99|002083|0
70|002083|0
70.0|002083|0
70.1|002083|0
70.11|002083|0
70.12|002083|0
70.13|002083|0
70.14|002083|0
70.2|002083|0
70.21|002083|0
70.22|002083|0
70.23|002083|0
70.24|002083|0
70.29|002083|0
70.3|002083|0
70.31|002083|0
70.32|002083|0
70.33|002083|0
70.4|002083|0
70.5|002083|0
70.50|002083|0
70.51|002083|0
70.52|002083|0
70.6|002083|0
70.61|002083|0
70.62|002083|0
70.7|002083|0
70.71|002083|0
70.72|002083|0
70.73|002083|0
70.74|002083|0
70.75|002083|0
70.76|002083|0
70.77|002083|0
70.79|002083|0
70.8|002083|0
70.9|002083|0
70.91|002083|0
70.92|002083|0
71|002083|0
71.0|002083|0
71.01|002083|0
71.09|002083|0
71.1|002083|0
71.11|002083|0
71.19|002083|0
71.2|002083|0
71.21|002083|0
71.22|002083|0
71.23|002083|0
71.24|002083|0
71.29|002083|0
71.3|002083|0
71.4|002083|0
71.5|002083|0
71.6|002083|0
71.61|002083|0
71.62|002083|0
71.7|002083|0
71.71|002083|0
71.72|002083|0
71.79|002083|0
71.8|002083|0
71.9|002083|0
72|002083|0
72.0|002083|0
72.1|002083|0
72.2|002083|0
72.21|002083|0
72.29|002083|0
72.3|002083|0
72.31|002083|0
72.39|002083|0
72.4|002083|0
72.5|002083|0
72.51|002083|0
72.52|002083|0
72.53|002083|0
72.54|002083|0
72.6|002083|0
72.7|002083|0
72.71|002083|0
72.79|002083|0
72.8|002083|0
72.9|002083|1
73|002083|0
73.0|002083|0
73.01|002083|0
73.09|002083|0
73.1|002083|0
73.2|002083|0
73.21|002083|0
73.22|002083|0
73.3|002083|0
73.4|002083|0
73.5|002083|1
73.51|002083|0
73.59|002083|0
73.6|002083|0
73.8|002083|0
73.9|002083|0
73.91|002083|0
73.92|002083|0
73.93|002083|0
73.94|002083|0
73.99|002083|0
74|002083|1
74.0|002083|1
74.1|002083|0
74.2|002083|1
74.3|002083|0
74.4|002083|1
74.9|002083|1
74.91|002083|0
74.99|002083|0
75|002083|0
75.0|002083|0
75.1|002083|0
75.2|002083|0
75.3|002083|0
75.31|002083|0
75.32|002083|0
75.33|002083|0
75.34|002083|0
75.35|002083|0
75.36|002083|0
75.37|002083|0
75.38|002083|0
75.4|002083|0
75.5|002083|0
75.50|002083|0
75.51|002083|0
75.52|002083|0
75.6|002083|0
75.61|002083|0
75.62|002083|0
75.69|002083|0
75.7|002083|0
75.8|002083|0
75.9|002083|0
75.91|002083|0
75.92|002083|0
75.93|002083|0
75.94|002083|0
75.99|002083|0
76|002083|0
76.0|002083|0
76.01|002083|0
76.09|002083|0
76.1|002083|0
76.11|002083|0
76.19|002083|0
76.2|002083|0
76.3|002083|0
76.31|002083|0
76.39|002083|0
76.4|002083|0
76.41|002083|0
76.42|002083|0
76.43|002083|0
76.44|002083|0
76.45|002083|0
76.46|002083|0
76.5|002083|0
76.6|002083|0
76.61|002083|0
76.62|002083|0
76.63|002083|0
76.64|002083|0
76.65|002083|0
76.66|002083|0
76.67|002083|0
76.68|002083|0
76.69|002083|0
76.7|002083|0
76.70|002083|0
76.71|002083|0
76.72|002083|0
76.73|002083|0
76.74|002083|0
76.75|002083|0
76.76|002083|0
76.77|002083|0
76.78|002083|0
76.79|002083|0
76.9|002083|0
76.91|002083|0
76.92|002083|0
76.93|002083|0
76.94|002083|0
76.95|002083|0
76.96|002083|0
76.97|002083|0
76.99|002083|0
77|002083|0
77.0|002083|0
77.00|002083|0
77.01|002083|0
77.02|002083|0
77.03|002083|0
77.04|002083|0
77.05|002083|0
77.06|002083|0
77.07|002083|0
77.08|002083|0
77.09|002083|0
77.1|002083|0
77.10|002083|0
77.11|002083|0
77.12|002083|0
77.13|002083|0
77.14|002083|0
77.15|002083|0
77.16|002083|0
77.17|002083|0
77.18|002083|0
77.19|002083|0
77.2|002083|0
77.20|002083|0
77.21|002083|0
77.22|002083|0
77.23|002083|0
77.24|002083|0
77.25|002083|0
77.26|002083|0
77.27|002083|0
77.28|002083|0
77.29|002083|0
77.3|002083|0
77.30|002083|0
77.31|002083|0
77.32|002083|0
77.33|002083|0
77.34|002083|0
77.35|002083|0
77.36|002083|0
77.37|002083|0
77.38|002083|0
77.39|002083|0
77.4|002083|0
77.40|002083|0
77.41|002083|0
77.42|002083|0
77.43|002083|0
77.44|002083|0
77.45|002083|0
77.46|002083|0
77.47|002083|0
77.48|002083|0
77.49|002083|0
77.5|002083|0
77.51|002083|0
77.52|002083|0
77.53|002083|0
77.54|002083|0
77.56|002083|0
77.57|002083|0
77.58|002083|0
77.59|002083|0
77.6|002083|0
77.60|002083|0
77.61|002083|0
77.62|002083|0
77.63|002083|0
77.64|002083|0
77.65|002083|0
77.66|002083|0
77.67|002083|0
77.68|002083|0
77.69|002083|0
77.7|002083|0
77.70|002083|0
77.71|002083|0
77.72|002083|0
77.73|002083|0
77.74|002083|0
77.75|002083|0
77.76|002083|0
77.77|002083|0
77.78|002083|0
77.79|002083|0
77.8|002083|0
77.80|002083|0
77.81|002083|0
77.82|002083|0
77.83|002083|0
77.84|002083|0
77.85|002083|0
77.86|002083|0
77.87|002083|0
77.88|002083|0
77.89|002083|0
77.9|002083|0
77.90|002083|0
77.91|002083|0
77.92|002083|0
77.93|002083|0
77.94|002083|0
77.95|002083|0
77.96|002083|0
77.97|002083|0
77.98|002083|0
77.99|002083|0
78|002083|0
78.0|002083|0
78.00|002083|0
78.01|002083|0
78.02|002083|0
78.03|002083|0
78.04|002083|0
78.05|002083|0
78.06|002083|0
78.07|002083|0
78.08|002083|0
78.09|002083|0
78.1|002083|1
78.10|002083|1
78.11|002083|1
78.12|002083|1
78.13|002083|1
78.14|002083|1
78.15|002083|1
78.16|002083|1
78.17|002083|1
78.18|002083|1
78.19|002083|0
78.2|002083|0
78.20|002083|0
78.22|002083|0
78.23|002083|0
78.24|002083|0
78.25|002083|0
78.27|002083|0
78.28|002083|0
78.29|002083|0
78.3|002083|0
78.30|002083|0
78.32|002083|0
78.33|002083|0
78.34|002083|0
78.35|002083|0
78.37|002083|0
78.38|002083|0
78.39|002083|0
78.4|002083|0
78.40|002083|0
78.41|002083|0
78.42|002083|0
78.43|002083|0
78.44|002083|0
78.45|002083|0
78.46|002083|0
78.47|002083|0
78.48|002083|0
78.49|002083|0
78.5|002083|0
78.50|002083|0
78.51|002083|0
78.52|002083|0
78.53|002083|0
78.54|002083|0
78.55|002083|0
78.56|002083|0
78.57|002083|0
78.58|002083|0
78.59|002083|0
78.6|002083|0
78.60|002083|0
78.61|002083|0
78.62|002083|0
78.63|002083|0
78.64|002083|0
78.65|002083|0
78.66|002083|0
78.67|002083|0
78.68|002083|0
78.69|002083|0
78.7|002083|0
78.70|002083|0
78.71|002083|0
78.72|002083|0
78.73|002083|0
78.74|002083|0
78.75|002083|0
78.76|002083|0
78.77|002083|0
78.78|002083|0
78.79|002083|0
78.8|002083|0
78.80|002083|0
78.81|002083|0
78.82|002083|0
78.83|002083|0
78.84|002083|0
78.85|002083|0
78.86|002083|0
78.87|002083|0
78.88|002083|0
78.89|002083|0
78.9|002083|0
78.90|002083|0
78.91|002083|0
78.92|002083|0
78.93|002083|0
78.94|002083|0
78.95|002083|0
78.96|002083|0
78.97|002083|0
78.98|002083|0
78.99|002083|0
79|002083|0
79.0|002083|0
79.00|002083|0
79.01|002083|0
79.02|002083|0
79.03|002083|0
79.04|002083|0
79.05|002083|0
79.06|002083|0
79.07|002083|0
79.08|002083|0
79.09|002083|0
79.1|002083|0
79.10|002083|0
79.11|002083|0
79.12|002083|0
79.13|002083|0
79.14|002083|0
79.15|002083|0
79.16|002083|0
79.17|002083|0
79.18|002083|0
79.19|002083|0
79.2|002083|0
79.20|002083|0
79.21|002083|0
79.22|002083|0
79.23|002083|0
79.24|002083|0
79.25|002083|0
79.26|002083|0
79.27|002083|0
79.28|002083|0
79.29|002083|0
79.3|002083|0
79.30|002083|0
79.31|002083|0
79.32|002083|0
79.33|002083|0
79.34|002083|0
79.35|002083|0
79.36|002083|0
79.37|002083|0
79.38|002083|0
79.39|002083|0
79.4|002083|0
79.40|002083|0
79.41|002083|0
79.42|002083|0
79.45|002083|0
79.46|002083|0
79.49|002083|0
79.5|002083|0
79.50|002083|0
79.51|002083|0
79.52|002083|0
79.55|002083|0
79.56|002083|0
79.59|002083|0
79.6|002083|0
79.60|002083|0
79.61|002083|0
79.62|002083|0
79.63|002083|0
79.64|002083|0
79.65|002083|0
79.66|002083|0
79.67|002083|0
79.68|002083|0
79.69|002083|0
79.7|002083|0
79.70|002083|0
79.71|002083|0
79.72|002083|0
79.73|002083|0
79.74|002083|0
79.75|002083|0
79.76|002083|0
79.77|002083|0
79.78|002083|0
79.79|002083|0
79.8|002083|0
79.80|002083|0
79.81|002083|0
79.82|002083|0
79.83|002083|0
79.84|002083|0
79.85|002083|0
79.86|002083|0
79.87|002083|0
79.88|002083|0
79.89|002083|0
79.9|002083|0
79.90|002083|0
79.91|002083|0
79.92|002083|0
79.93|002083|0
79.94|002083|0
79.95|002083|0
79.96|002083|0
79.97|002083|0
79.98|002083|0
79.99|002083|0
80|002083|0
80.0|002083|0
80.00|002083|0
80.01|002083|0
80.02|002083|0
80.03|002083|0
80.04|002083|0
80.05|002083|0
80.06|002083|0
80.07|002083|0
80.08|002083|0
80.09|002083|0
80.1|002083|0
80.10|002083|0
80.11|002083|0
80.12|002083|0
80.13|002083|0
80.14|002083|0
80.15|002083|0
80.16|002083|0
80.17|002083|0
80.18|002083|0
80.19|002083|0
80.2|002083|0
80.20|002083|0
80.21|002083|0
80.22|002083|0
80.23|002083|0
80.24|002083|0
80.25|002083|0
80.26|002083|0
80.27|002083|0
80.28|002083|0
80.29|002083|0
80.3|002083|0
80.30|002083|0
80.31|002083|0
80.32|002083|0
80.33|002083|0
80.34|002083|0
80.35|002083|0
80.36|002083|0
80.37|002083|0
80.38|002083|0
80.39|002083|0
80.4|002083|0
80.40|002083|0
80.41|002083|0
80.42|002083|0
80.43|002083|0
80.44|002083|0
80.45|002083|0
80.46|002083|0
80.47|002083|0
80.48|002083|0
80.49|002083|0
